class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,1197010,,,,,,0,0,0,128,775550,19876348,45418652,15649040,479002,14940,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,683444,19243638,39937722,20589928,1758928,0,79154,28364,67326,223826,16118442,65648258,48094,100,70,26,26243878,15448968,6015880,5054678,4724792,5571908,8955916,9573870,618582,5188,0,,,,,0,0,0,0,,,,,,,,,0,1197010.22,0,0,84452260,643124,,0,0,82213660,1209600,,,,,71005632.96,0.0,11181205.44,0,0,0,0,67792,7205328,34840720,34371478,5277524,392210,57566,1042,,,0,,50092,11870,6639004,4385908,15879896,52385900,2789258,71732,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,22846.08,26410,11531430,15889884,12918272,6544008,12380158,8552190,6678826,3963034,3747332,8526,,
neg,576,6,24,,0,0,0,0,0,0,40,15898,38728,902,138,0,27478,8060,0,0,0,0,53998,36756,112684,4208,0,0,0,0,72,10,0,0,0,0,0,0,0,5046,50660,0,2916,1244,2966,792,14024,33764,0,0,0,0,27318,12740,9660,2328,1424,690,756,368,122,300,166782,24,28,88,0,27478,862,92042,19058,,,,,,,,,111260,576.38,166782,166782,140758,249,0,7970,165560,55982,1209600,1548,,,,33517.44,0.0,21147.84,24,144,0,0,0,7464,21106,25080,1930,102,16,8,,8,166782,0,1586,64,1118,1144,2510,11980,33040,4188,76,0,,,,,,,,,,274,168,0,0,0,0,0,0,0,0,1046,40,4,0,0,692,148,0,0,0,0,0,0,0,339.92,216,22824,7840,4422,1164,2850,2110,6486,7982,28,0,0,0
neg,41468,,118,94,0,0,0,0,0,0,18238,774334,1935340,403092,7722,44,1306214,0,0,0,0,0,2727266,2327880,544974,315288,0,0,0,0,196,80,0,0,0,0,0,120592,2599256,335856,83066,0,3596,2388,2880,64386,1977476,1087972,72,0,0,0,1370778,635448,245926,200814,169298,139586,170788,204960,1172,0,3273490,1126,598,1290,10,1306214,36546,189562,354258,173020,211160,,,,,,,151260,41468.87,3273490,3273490,3269460,18360,4322,78554,842560,3138770,1209600,84354,0,200,0,2556816.96,74858.88,503478.72,0,0,0,0,326,186512,1226054,1488616,205138,26604,5384,136,36,42,3273490,,7140,1056,23602,412864,182932,1338308,1156716,16016,136,0,284,184,2423496,314488,44,164,0,0,2588730,5452,184,0,0,180,74926,0,0,0,0,22132,19218,3906,0,0,68148,9792,515960,81400,0,0,0,0,40468850,1838.48,2106,604366,744592,353932,157502,331610,281998,239536,209484,203982,11768,0,0
neg,38,,40,36,0,0,0,0,0,0,96,152,8396,14960,0,0,6524,0,0,0,0,0,23598,18964,16816,1924,0,0,0,0,98,26,0,0,0,0,0,0,22284,0,1320,0,1444,38,28,76,11956,10048,14,0,0,0,21338,1460,160,194,90,48,310,4,0,0,40446,0,12,6,0,6524,348,12724,3972,,,,,,,,,16560,38.3,40446,40446,42900,40,0,3870,40160,23604,1209600,1036,2,4,0,7086.72,0.0,15114.24,0,0,0,0,0,200,6580,12808,3916,100,0,0,0,6,40446,,1466,10,30,4132,3486,7758,5586,1078,58,0,62,164,7900,82,0,0,0,14,7900,66,22,0,0,0,0,0,0,0,0,280,0,0,0,0,610,100,100,6,0,0,0,0,0,59.06,60,17128,5854,470,38,76,38,0,0,0,0,0,0
neg,638,,14,14,0,0,0,0,0,0,2710,47762,3636,0,0,0,22420,0,0,0,246,658,65110,56358,22534,5132,0,0,0,0,4,52,0,0,0,0,0,0,0,1008,53100,0,174,36,62,54,1034,52730,18,0,0,0,21862,15632,9460,3768,1530,838,914,104,0,0,87944,2,4,16,2,22420,640,14000,8312,,,,,,,,,22060,637.14,87944,87944,91432,238,0,8470,87440,54108,1209600,1766,2,8,0,36757.44,6403.2,9971.52,0,20,0,0,2548,15932,33410,1706,450,32,30,0,0,20,87944,,1116,28,40,956,1956,6346,38722,4664,280,0,20,246,38586,232,0,0,0,0,38586,168,42,0,0,0,6408,0,0,0,0,528,30,22,25244,7094,1356,242,8520,862,0,4,0,0,0,109.66,102,18096,8890,4324,1466,2906,2834,5006,10552,34,0,0,0
neg,92364,,0,,0,0,0,0,0,0,43378,2211796,3248934,526888,1538,0,3086014,0,54,0,0,0,5531844,5015934,739264,395566,0,0,0,0,0,0,0,0,0,0,0,589418,3646336,526198,1270582,0,7562,3392,4520,7324,1099132,4880668,29930,4,2,0,2557976,778332,460536,366266,330828,397468,773756,367372,0,0,6272986,696,1164,392,870,3086014,69906,394910,341746,143380,152420,125380,129000,149680,,,,22260,92364.12,6272986,6272986,6178480,40690,603476,12098,205380,6032534,1209600,0,,,,5595974.4,0.0,421661.76,0,0,0,0,172,468472,2929920,2183242,353380,75914,19320,2114,,0,6272986,,8834,1800,154418,292774,228030,4409574,920134,16962,8,0,,,,,,,,,,5004,204,0,0,0,0,0,0,0,0,38306,131794,23784,0,0,320166,49480,7205320,1636230,0,0,0,0,63321050,3346.94,4020,463264,1332276,1087540,493016,957658,707396,528632,260336,201596,820,0,0
neg,179796,,0,,0,0,0,0,0,1504,207416,3171356,6708312,1575702,1386,0,6209856,15240,128,0,6812,9404,10440084,9288428,1694992,890738,0,0,0,0,0,0,0,0,0,0,0,12352,2789988,8823678,39658,0,9916,4964,7864,21130,4680046,6937962,3792,2,0,0,5073302,1315642,791480,642092,579252,611860,1056946,1440292,152336,2474,12145204,1144,1070,296,176,6209856,150936,779230,905444,198900,197460,176700,141760,141260,137820,144660,164180,1120,179796.88,12145204,12145204,11936784,81246,453186,103154,9440,11665676,1209600,0,,,,10406694.72,0.0,1246191.36,,,0,0,34906,951640,5265056,4781162,581684,45244,5954,30,,0,12145204,,12732,2104,300932,506302,588438,9403050,842050,10068,0,0,,,,,,,,,,8460,222,0,0,0,0,0,0,0,0,104216,182242,32204,0,0,413288,46678,20710720,2683458,0,0,0,0,100697070,,,1299316,1965482,1637022,876508,2177534,1948810,1172830,559502,28672,0,0,0
neg,38756,,574,436,0,0,0,0,0,3684,233550,1540126,712646,52206,92,0,1146828,0,0,0,12548,20010,2264502,1990956,419168,242162,0,0,0,0,234,898,0,0,0,0,0,51796,832388,278988,1379132,0,2778,848,1190,17744,987494,1524394,7856,0,0,0,767864,866442,401056,229838,127900,82898,66058,248,0,0,2696764,0,532,434,10,1146828,26246,188724,223792,216860,154720,,,,,,,39700,38756.41,2696764,2696764,2671866,12232,666,24162,270480,2542304,1209600,67674,0,82,0,2113904.64,0.0,424471.68,0,0,0,0,102646,946362,1121334,334812,32054,4282,800,14,10,14,2696764,,4830,418,105554,135882,102114,1660436,513732,19248,90,0,542,2580,2140626,78382,0,19806,0,0,2145512,1940,322,0,0,0,0,0,0,0,0,16170,20464,4110,0,0,57684,10782,30420,3996,0,0,0,0,1031680,1021.18,1106,456868,370204,219324,145290,350104,340494,276588,170048,208614,4770,0,0
neg,1582,,0,62,0,0,0,0,0,39630,66754,8736,1178,0,0,0,33400,0,0,0,21602,31186,84768,89806,36686,7746,0,0,0,0,0,0,0,0,0,0,0,0,0,91842,24456,0,354,122,164,132,6922,108604,0,0,0,0,33566,48146,21280,7622,2818,1296,806,754,10,0,143178,0,0,0,0,33400,1262,18076,18492,,,,,,,,,35920,1582.14,143178,143178,146080,492,0,13898,142200,116298,1209600,0,2,16,0,89163.84,0,25980.48,0,58,0,35650,60964,16104,2544,660,342,34,0,0,2,0,143178,,1436,62,322,2070,812,20650,75058,15636,252,0,98,248,92934,15728,0,74,0,0,93326,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,172,0,0,0,0,178.9,176,28064,16556,12636,7380,12298,8616,10902,19824,22,0,0,0
neg,37268,,2130706440,480,0,0,0,0,0,0,4834,382712,1013686,753970,19078,0,975540,0,0,0,0,0,2023094,1797690,494600,193222,0,0,0,0,328,574,0,0,0,0,0,0,662742,1130458,381080,0,3134,1636,2710,5646,153202,2007930,22,0,0,0,483386,802330,237846,184408,136148,96616,101544,131450,552,0,2518046,42,76,124,0,975540,25614,366054,125852,221200,259020,,,,,,,10540,37267.43,2518046,2518046,2518054,12979,72,8066,94900,2174280,1209600,75122,2,54,0,1981416.96,0.0,190265.28,12,494,0,0,0,148488,647696,1065046,297794,12112,3060,84,46,62,2518046,,3908,350,35650,109844,49424,1299182,658800,17046,76,0,488,630,1994990,2698,0,156,0,8,1997656,1312,172,0,0,0,0,0,0,0,0,13562,54574,17882,0,0,54038,11016,6544900,655928,0,0,0,0,0,794.6,766,209450,306218,221614,136642,335642,349840,302978,143818,160458,7620,0,0
neg,40272,,284,258,0,0,0,0,0,0,2286,391350,1464610,381192,6094,0,1199680,0,0,0,0,0,2105198,1912592,305186,149904,0,0,0,0,740,292,0,0,0,0,318,80540,1282302,644784,237588,0,2644,520,1034,204946,1885010,151370,8,0,0,0,657976,347022,192070,167268,158792,157496,533550,31358,0,0,2410896,0,50,138,20,1199680,28550,188282,116348,175020,,,,,,,,125880,40272.0,2410896,2410896,2420222,15003,266612,116984,1196600,2245532,1209600,76108,0,114,0,1971546.24,0.0,270710.4,0,0,0,0,0,16874,556138,1198358,439456,27956,5748,1002,778,784,2410896,,4748,406,5194,165164,79862,1171652,804876,13622,8,0,416,716,1661974,47198,68,1034,0,0,1992084,1870,266,0,0,0,0,0,0,0,0,14224,44576,7490,0,0,59654,18306,307700,205166,0,0,0,0,666860,921.36,1032,290166,303118,252770,123190,220570,203462,137022,109340,441370,164524,0,0
neg,8,,4,0,0,0,0,0,0,0,3380,758,2122,0,0,0,2176,0,136,0,94,180,9406,7848,13200,304,0,0,0,0,24,0,0,0,0,0,0,0,0,3052,3208,0,930,22,10,24,808,4466,0,0,0,0,4984,440,70,278,50,34,74,310,20,0,22714,0,14,0,0,2176,118,11528,1606,,,,,,,,,13120,7.98,22714,22714,23644,18,64,2190,22560,6260,1209600,186,0,8,0,1274.88,0.0,4082.88,,,0,0,2136,1536,1716,484,388,0,0,0,2,6,22714,,918,10,16,18,1400,1842,1898,158,0,0,0,0,1036,160,0,0,0,0,1570,20,74,0,0,0,0,0,0,0,0,114,0,0,54,112,4,4,660,234,11736,8,0,0,0,,,5114,940,58,8,12,26,34,68,0,0,0,0
neg,290,4,2130706432,32,0,0,0,0,0,0,22218,22514,6412,0,0,0,19760,0,0,0,300,680,49386,42230,14620,3036,0,0,0,0,16,30,0,0,0,0,0,0,0,1090,50054,0,348,70,98,1196,230,14896,34306,0,0,0,36684,5944,2746,1872,1556,968,410,714,86,164,64390,2,0,10,0,19760,600,7902,6596,,,,,,,,,14140,290.3,64390,64390,64710,121,0,6124,63780,51362,1209600,1258,2,4,0,20760.96,9285.12,19900.8,0,54,0,0,8032,34518,7304,554,736,0,0,0,0,4,64390,0,1562,68,34,962,5402,16812,24160,2126,18,0,38,68,21550,106,0,22,0,0,21550,100,88,0,0,0,9290,0,0,0,0,588,258,46,32010,5492,1216,200,6220,612,57430,12,0,0,0,2.36,140,30886,7456,3142,1206,3342,2226,1850,988,48,0,0,0
neg,40802,,112,94,0,0,0,0,0,0,207068,1263334,905032,207168,5674,0,1295556,0,0,0,1650,3158,2345628,2085208,472422,211882,0,0,0,0,442,204,0,0,0,0,0,84148,1541726,865592,96810,0,2818,1402,3396,4092,12764,2561226,2578,0,0,0,787646,663398,215760,160928,140780,133012,151738,317334,17680,0,2820400,74,500,432,0,1295556,39948,327350,144284,162560,255620,,,,,,,48780,40802.22,2820400,2820400,2832090,17516,13684,36782,394620,2588276,1209600,80444,0,148,0,2397144.0,0.0,188042.88,20,392,0,0,13588,613734,1062506,710492,175792,9398,2562,204,306,312,2820400,,4544,500,34818,92836,73444,1700702,650028,30948,456,0,196,518,2123836,137370,0,134644,0,0,2413030,1736,144,0,0,0,0,0,0,0,0,19898,48858,8028,0,0,108108,15236,264400,41632,0,0,0,0,1430130,905.2,1228,207656,456474,429174,234654,512612,400468,233294,80534,33384,26,0,0
neg,20,0,20,12,0,0,0,0,0,0,2610,3364,2222,0,0,0,2834,0,0,0,154,224,9968,7354,8620,848,0,0,0,0,10,32,0,0,0,0,0,0,0,0,8196,0,1208,6,14,18,24,1160,5766,0,0,0,6466,680,148,220,520,74,88,0,0,0,18760,0,0,0,0,2834,176,6224,2346,,,,,,,,,8460,20.85,18760,18760,20274,29,0,1752,18540,8246,1209600,344,0,6,0,2602.56,0.0,4501.44,0,14,0,0,2382,2920,2824,70,0,0,0,0,0,4,18760,0,1172,24,14,180,334,1756,4022,684,10,0,20,120,2494,0,0,24,0,0,3138,52,44,0,0,0,0,0,0,0,0,186,0,0,1464,246,88,18,160,16,0,34,0,0,0,107.06,48,5692,1888,310,98,126,36,46,0,0,0,0,0
neg,40760,,1280,1008,0,0,0,0,0,0,570,155092,1814620,835740,18794,0,1286744,0,0,0,0,0,2578634,2274242,375582,248884,0,0,0,0,1074,2598,0,0,0,0,0,41638,802950,1508542,471686,0,2572,1546,1408,36612,1916482,863786,2410,0,0,0,1039520,789542,291896,188406,180028,279424,56000,0,0,0,2954848,0,30,486,6,1286744,39456,203400,170778,147660,149140,,,,,,,72440,40759.39,2954848,2954848,2962784,15779,1752,49766,528060,2824816,1209600,96418,0,86,0,2431807.68,0.0,390847.68,0,0,0,0,0,33316,531992,1431122,764236,56074,7224,852,0,8,2954848,,4864,660,71444,224338,110614,1764352,627822,20560,162,0,1228,5814,2445918,19778,0,348,0,14,2453406,2126,240,0,0,0,0,0,0,0,0,20068,36774,7724,0,0,112474,20176,18680,3824,0,0,0,0,759420,1123.7,1394,410644,538808,382988,196738,515232,399594,259064,93904,27844,0,0,0
neg,60880,8,,,0,0,0,0,13832,606810,2290930,2561994,1488290,444764,84400,854,2754112,0,0,,241804,335204,6410876,6076076,1326196,471888,,0,0,0,2664,516,0,0,0,0,0,0,0,728240,6763634,0,20480,15062,24084,35528,53384,5993606,834890,514838,2,0,3819260,1543550,668602,394708,283824,211490,154676,106310,48420,261034,7980036,,,504,0,2754112,84616,456954,866178,208540,152480,167940,255060,147380,277800,0,0,104840,60879.48,7980036,7980036,,25650,,,710000,,1209600,247218,,,,4196636.16,832936.32,2459116.8,1128,2804,4132,58106,668328,1135902,1576582,1660980,922806,505272,522554,437212,,,7980036,0,11132,1130,1278918,1667336,390920,2515718,1530606,95850,264,0,524,3692,3612220,481582,6,0,0,0,3969430,13316,,,,,,,,,,40570,,,,,,,,,,,,,,,2792,3383892,1445140,659870,214656,454456,412650,362874,554484,3852,0,,
neg,6,,0,,0,0,0,0,0,0,58,2120,5918,0,0,0,2862,0,0,0,0,0,14750,12424,8962,490,0,0,0,0,30,18,0,0,0,0,0,0,0,384,7712,0,904,16,34,24,952,6166,0,0,0,0,7046,492,76,90,14,12,196,154,16,0,23724,2,4,0,0,2862,250,6692,2238,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,8740,6.73,23724,23724,28380,18,134,2252,23480,8096,1209600,0,,,,3848.64,1.92,3366.72,,,0,0,0,1834,5078,950,234,0,0,0,,4,23724,,890,4,28,214,762,1362,4648,188,0,0,,,,,,,,,,50,44,0,0,0,4,0,0,0,0,194,0,0,1752,336,202,40,11500,1252,20748,12,0,0,0,,,4606,3224,258,8,0,0,0,0,0,0,0,0
neg,12,,10,8,0,0,0,0,0,0,58,2924,2050,0,0,0,2364,0,0,0,0,0,6110,3904,4084,550,0,0,0,0,6,4,0,0,0,0,0,0,5032,0,0,0,42,4,20,40,24,4902,0,0,0,0,4318,536,168,0,0,2,6,2,0,0,10212,0,0,0,0,2364,160,1760,2310,,,,,,,,,3940,11.56,10212,10212,9990,9,0,908,10060,5032,1209600,364,0,2,0,2150.4,0.0,2844.48,0,10,0,0,0,850,3660,426,84,12,0,0,0,6,10212,,70,10,16,46,290,2116,1914,494,76,0,10,82,2218,0,0,0,0,0,3274,58,18,0,0,0,0,0,0,0,0,148,0,0,0,0,54,18,760,78,10580,70,0,0,0,29.84,34,3090,1676,266,0,0,0,0,0,0,0,0,0
neg,1422,,32,32,0,0,0,0,0,0,108,71434,15474,0,0,0,38178,0,0,0,0,0,82612,75246,11266,4846,0,0,0,0,16,14,0,0,0,0,0,0,50824,36192,0,0,110,12,18,38,672,85672,494,0,0,0,29130,44626,9654,2824,684,92,6,0,0,0,93912,0,2,78,0,38178,810,4762,6476,,,,,,,,,11040,1421.64,93912,93912,97086,306,0,9202,93680,87016,1209600,1650,0,6,0,70862.4,0.0,16066.56,0,0,0,0,0,45288,39394,1812,428,94,0,0,0,6,93912,,198,20,52,3918,3382,9852,67182,2410,2,0,54,94,71446,54272,0,2,0,54,71594,140,90,0,0,0,0,0,0,0,0,404,100,42,0,0,604,184,680,284,0,0,0,0,421700,83.96,64,17034,6726,2794,948,2564,56782,142,14,12,0,0,0
neg,30570,,0,,0,0,0,0,0,4762,358958,865864,554792,33594,936,0,879714,0,56,0,17392,33842,1656884,1536022,216072,110578,0,0,0,0,0,0,0,0,24708,333278,123694,229584,521770,270158,315714,0,1298,1104,1006,8650,596536,1176942,33370,0,0,0,648780,473082,319472,167362,71006,42870,35756,45058,14488,1032,1890616,118,42,816,0,879714,15204,49100,166130,110500,1310700,1310700,1310700,1310700,1310700,1310700,1310700,102440,30569.55,1890616,1890616,1876600,9267,278604,65960,677660,1818906,1209600,0,,,,1542375.36,0.0,275157.12,,,0,268,152868,711320,693588,236224,21498,2844,296,0,,0,1890616,,1310,242,60460,93018,118566,1321024,218244,6038,4,0,,,,,,,,,,1724,110,0,0,0,0,0,0,0,0,8858,4742,830,0,0,34658,5586,3131280,638610,0,27744,0,0,8950180,,,289038,210222,122316,62386,160448,189374,449660,330456,5006,0,0,0
pos,219922,0,4566,748,0,0,0,39608,860468,4246388,8517142,8785322,3982930,354012,0,0,9725196,0,0,0,834978,1165036,21447542,19509990,5056652,2533048,46,0,0,0,9680,4418,0,0,0,0,0,0,0,4385146,22400696,28,23264,18382,26532,47268,80332,17149146,4231470,5160662,48814,0,16506696,5640136,1923472,900114,646166,504948,362042,252146,46420,3730,27339990,4486,252,2448,30,9725196,370870,1160942,3890508,202340,217640,329160,242360,241600,297400,284760,277680,186600,219921.57,27339990,27339990,27270644,69517,66,60604,711920,26816778,1209600,987260,0,70,0,15552733.44,0.0,11250195.84,2194,5040,255450,1129936,2410674,4459092,8080042,6821084,1910286,1000468,635740,83098,100,352,27339990,0,15002,1806,6418442,2593694,3728490,8649086,5323920,55256,174,0,1566,1426,3568774,99912,0,68,0,0,3738198,45952,2240,0,56,0,8,0,0,0,0,177682,76222,15176,0,0,991584,160978,27860,3660,0,0,0,0,9332660,,3888,11527298,5691360,2926374,944306,1500974,1234440,1086504,1854302,20312,0,0,0
pos,996126,,,,,,0,0,0,666,1128854,27199888,32872318,4062744,50482,0,24349266,3908,558,,10218,23582,52657778,45252528,16558830,6778520,,0,4618,0,,,0,0,0,0,1416090,40810048,5827236,17068442,193132,0,70386,57756,75684,124878,6324066,58144214,517732,228,2,2,19488404,17875430,6174788,4370658,3562578,3854602,6183662,3759342,45472,10,69246640,,,,,24349266,793426,7993490,8526576,320500,306380,287140,301200,360920,394620,376780,323920,23500,996126.92,69246640,69246640,69295868,421210,,,81040,65314942,1209600,,,,,57765773.76,0.0,7455562.56,,,0,0,105218,8719752,34925184,18625846,2453378,403822,80632,1114,,,69246640,,90724,21328,4924868,3676806,5709964,45942454,4891956,56840,6,0,,,,,,,,,,,,,,,,,,,,439166,,,,,,,,,,,,,,,,8071124,14788480,6252374,3214190,7275188,7650054,7587396,5227534,5220834,27774,,
neg,41638,,1620,1280,0,0,0,0,0,0,2892,157576,1883240,786268,43476,1404,1493058,0,0,0,0,0,2530232,2217594,475986,240638,0,0,0,0,2242,380,0,0,0,0,0,56,1720920,1039442,114438,0,8066,6280,12594,284670,2237514,325722,10,0,0,0,1110710,555910,210920,147660,114192,91508,114820,528502,634,0,3006990,204,194,422,2,1493058,37392,199594,273592,177180,217800,,,,,,,72620,41638.33,3006990,3006990,2996220,21101,1758,52606,579500,2874856,1209600,80732,0,76,0,2491680.0,0.0,380562.24,0,0,0,0,0,1258,579562,1438292,806460,41582,7200,502,36,42,3006990,,5786,712,43616,174114,116682,1936860,576958,20064,64,0,2242,1180,2475330,156204,30,18,0,0,2525558,2172,126,0,0,0,0,0,0,0,0,21580,26968,8524,0,0,51662,10398,63860,23590,2606076,2446,0,0,11664740,2069.68,1708,397492,421152,412314,255170,1005700,378238,2184,1912,674,20,0,0
neg,14,0,28,24,0,0,0,0,0,0,536,5254,1172,0,0,0,1004,0,0,0,0,0,10084,7908,12616,814,0,0,0,0,8,14,0,0,0,0,0,0,0,0,6962,0,62,14,16,1004,132,282,5452,0,0,0,5386,338,92,86,118,144,486,116,20,176,22722,2,6,0,0,1004,172,10240,2348,,,,,,,,,12420,13.12,22722,22722,24152,29,0,2200,22480,7010,1209600,362,2,4,0,2181.12,0.0,3647.04,0,10,0,0,298,3694,1808,504,658,0,0,0,8,8,22722,0,1240,12,18,10,72,1698,3160,696,56,0,10,18,1978,134,0,2,0,0,2364,54,98,0,0,0,0,0,0,0,0,232,0,0,674,152,98,26,5800,1192,17854,26,0,0,0,0.94,48,5046,1628,72,18,34,36,80,48,0,0,0,0
neg,41738,,124,94,0,0,0,0,0,0,29990,1023738,1499710,103144,120,0,1286958,0,0,0,190,234,2346398,2061576,418634,236200,0,0,0,0,336,98,0,0,0,0,0,107350,1699238,520530,329584,0,1264,118,336,11510,1428994,1211382,3098,0,0,0,1167830,492876,263126,192912,175580,304472,59906,0,0,0,2765590,0,114,62,10,1286958,38968,226016,191926,158420,210840,,,,,,,44860,41737.47,2765590,2765590,2764072,15361,216,31266,340660,2656702,1209600,75114,2,100,0,2277864.96,0,376866.24,0,0,0,0,7868,207400,1228154,1056584,144406,8704,3130,456,2,6,2765590,,3120,424,6332,249794,126932,1810678,445176,14204,42,0,170,206,2274410,53354,56,2688,0,0,2317112,1800,186,0,0,0,0,0,0,0,0,20030,43410,8522,0,0,98520,16532,5260,1378,0,0,0,0,1737510,832.46,956,395802,446618,290400,141408,277996,257308,313464,263126,269580,1000,0,0
neg,42412,,1570,1428,0,0,0,0,0,0,64050,1096414,1086814,225160,18168,2156,1161470,0,0,0,0,0,2139024,1761692,516616,309754,0,0,0,0,4454,808,0,0,0,0,0,363706,1985852,143204,0,0,2056,810,1388,188864,1823642,475982,20,0,0,0,649496,661558,173734,145582,122192,112254,159372,462796,5778,0,2656176,98,134,294,8,1161470,34128,251616,263222,210040,251700,,,,,,,49140,42412.31,2656176,2656176,2643976,19525,4326,18496,230600,2492762,1209600,72450,0,66,0,2203430.4,0.0,287206.08,0,0,0,0,366,339534,1023000,898194,211188,17038,3286,156,398,410,2656176,,4338,672,61308,140584,99582,1473764,688776,23492,246,0,2356,2418,2078402,46544,0,656,0,0,2225654,2124,184,0,0,0,0,0,0,0,0,19680,36402,6850,0,0,65098,12104,283820,66208,2226024,3030,0,0,2710540,1255.4,1326,306912,359374,248162,129584,277248,311572,299656,222450,315230,22574,0,0
neg,2192,,114,110,0,0,0,0,0,0,15228,91108,15520,30,0,0,52208,0,0,0,0,0,116742,109140,13492,5310,0,0,0,0,180,40,0,0,0,0,0,0,40110,80802,974,0,1048,26,30,26,8058,112698,0,0,0,0,20708,75628,18228,5366,1276,382,258,38,2,0,130246,2,10,234,4,52208,892,8184,5280,,,,,,,,,13280,2191.1,130246,130246,134536,451,0,12874,130000,121886,1209600,2248,0,4,0,112200.0,0.0,8610.24,0,0,0,0,3568,86594,29224,1972,496,32,0,0,0,4,130246,,1132,22,66,5722,1550,43076,68466,1844,8,0,188,196,112944,75876,0,0,0,14,112994,74,40,0,0,0,0,0,0,0,0,486,292,110,0,0,1400,326,460,48,0,0,0,0,1191130,51.66,58,10502,9778,5914,3168,17690,73658,1166,10,0,0,0,0
neg,32282,,1140,1004,0,0,0,0,0,0,6364,366530,1235674,676940,40654,4244,1069362,0,0,0,0,0,2057820,1769298,367198,248696,0,0,8808,0,6872,446,0,0,0,0,0,49470,603960,1427076,249900,0,1454,242,688,24464,1779578,523898,82,0,0,0,616044,528198,205320,170498,156210,155280,256300,242086,470,0,2425384,26,62,138,14,1069362,29242,187334,178950,175840,187200,,,,,,,180,32281.27,2425384,2425384,2413934,18740,2544,118702,1580,2330406,1209600,76990,0,66,0,2051363.52,0.0,277175.04,0,0,0,0,0,94724,493444,1229332,489522,19056,4008,320,14,20,2425384,,2814,412,9712,131648,186416,1693226,296216,9900,62,0,1734,1250,1679676,53456,0,1592,0,64,2070380,1432,490,0,0,0,0,0,0,0,0,16622,30094,4584,0,0,68714,11172,1282060,201496,0,0,0,0,440530,820.64,892,288748,646078,322130,146460,285444,269008,151928,87216,129828,3566,0,0
neg,22,0,28,20,0,0,0,0,0,0,4194,1604,968,0,0,0,734,0,0,0,432,842,13526,12294,5534,566,0,0,0,0,18,52,0,0,0,0,0,0,0,1488,5278,0,48,2,6,924,234,1708,3844,0,0,0,4718,448,146,128,140,418,542,58,16,152,19522,4,4,0,0,734,138,3640,1880,,,,,,,,,5400,22.84,19522,19522,21698,34,1794,1902,19340,6808,1209600,344,6,2,0,3015.36,0,2619.84,0,10,0,0,3756,546,632,918,814,100,0,0,20,20,19522,0,1218,2,14,46,1204,340,2856,996,90,0,40,388,2628,114,0,0,0,0,3356,30,50,0,0,0,0,0,0,0,0,198,0,0,150,22,112,22,7640,3716,5110,10,0,0,0,0.72,36,3930,2108,138,68,368,154,0,0,0,0,0,0
